Vaccine,Geography.Type,Geography,Survey.Year.Influenza.Season,Dimension.Type,Dimension,Estimate....,X95..CI....,Sample.Size,State
Influenza,States,New Jersey,2018,Age,18-24 Years,46.9,38.2 to 55.8,154,NJ
Influenza,States,New Jersey,2018,Age,25-34 Years,55.4,51.3 to 59.4,707,NJ
Influenza,States,New Jersey,2018,Age,>=35 Years,54.3,48.0 to 60.5,292,NJ
Influenza,States,New Jersey,2018,Race and Ethnicity,"White, Non-Hispanic",56.8,51.4 to 62.1,381,NJ
Influenza,States,New Jersey,2018,Race and Ethnicity,"Black, Non-Hispanic",39.0,31.8 to 46.6,206,NJ
Influenza,States,New Jersey,2018,Race and Ethnicity,Hispanic,50.6,44.9 to 56.3,324,NJ
Influenza,States,New Jersey,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",65.0,57.8 to 71.7,234,NJ
Influenza,States,New Jersey,2022,Race and Ethnicity,"White, Non-Hispanic",54.9,49.0 to 60.7,304,NJ
Influenza,States,New Jersey,2022,Race and Ethnicity,"Black, Non-Hispanic",40.6,31.5 to 50.2,131,NJ
Influenza,States,New Jersey,2022,Race and Ethnicity,Hispanic,49.6,43.3 to 55.9,264,NJ
Influenza,States,New Jersey,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",63.4,55.4 to 70.9,179,NJ
Influenza,States,New Jersey,2022,Age,>=18 Years,52.4,48.8 to 55.9,886,NJ
Influenza,States,New Jersey,2022,Age,>=35 Years,56.6,50.0 to 63.0,259,NJ
Influenza,States,New Jersey,2022,Age,18-24 Years,40.5,28.7 to 53.1,77,NJ
Influenza,States,New Jersey,2022,Age,25-34 Years,52.6,48.1 to 57.1,550,NJ
Influenza,States,New Jersey,2012,Age,>=18 Years,38.6,35.3 to 42.0,1021,NJ
Influenza,States,New Jersey,2012,Age,18-24 Years,30.7,23.3 to 38.9,179,NJ
Influenza,States,New Jersey,2020,Age,>=18 Years,60.8,57.5 to 64.0,1065,NJ
Influenza,States,New Jersey,2020,Race and Ethnicity,"White, Non-Hispanic",63.9,58.3 to 69.2,348,NJ
Influenza,States,New Jersey,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",42.0,35.2 to 49.0,238,NJ
Influenza,States,New Jersey,2012,Race and Ethnicity,"White, Non-Hispanic",41.6,36.1 to 47.3,351,NJ
Influenza,States,New Jersey,2020,Race and Ethnicity,Hispanic,59.1,53.2 to 64.8,301,NJ
Influenza,States,New Jersey,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",69.6,62.2 to 76.3,214,NJ
Influenza,States,New Jersey,2020,Race and Ethnicity,"Black, Non-Hispanic",44.6,37.1 to 52.3,198,NJ
Influenza,States,New Jersey,2012,Race and Ethnicity,"Black, Non-Hispanic",33.1,25.6 to 41.3,192,NJ
Influenza,States,New Jersey,2012,Race and Ethnicity,Hispanic,35.0,28.7 to 41.7,239,NJ
Influenza,States,New Jersey,2020,Age,18-24 Years,55.2,46.2 to 63.9,148,NJ
Influenza,States,New Jersey,2020,Age,25-34 Years,58.6,54.2 to 62.9,622,NJ
Influenza,States,New Jersey,2020,Age,>=35 Years,68.2,62.1 to 73.9,295,NJ
Influenza,States,New Jersey,2012,Age,25-34 Years,40.1,35.9 to 44.5,640,NJ
Influenza,States,New Jersey,2012,Age,>=35 Years,40.7,33.2 to 48.6,202,NJ
Influenza,States,Mississippi,2020,Age,>=18 Years,48.1,43.9 to 52.3,954,MS
Influenza,States,Mississippi,2020,Race and Ethnicity,"Black, Non-Hispanic",40.7,34.6 to 47.0,490,MS
Influenza,States,Mississippi,2020,Age,>=35 Years,57.6,44.3 to 70.1,107,MS
Influenza,States,Mississippi,2020,Age,25-34 Years,53.1,47.4 to 58.7,499,MS
Influenza,States,Mississippi,2020,Age,18-24 Years,37.3,30.3 to 44.7,348,MS
Influenza,States,Mississippi,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Influenza,States,Mississippi,2020,Race and Ethnicity,Hispanic,NR*,NR*,NA,MS
Influenza,States,Mississippi,2020,Race and Ethnicity,"White, Non-Hispanic",53.9,47.9 to 59.8,415,MS
Influenza,States,Maryland,2012,Race and Ethnicity,"Black, Non-Hispanic",39.6,32.1 to 47.5,270,MD
Influenza,States,Maryland,2012,Race and Ethnicity,Hispanic,62.8,52.1 to 72.6,125,MD
Influenza,States,Maryland,2020,Race and Ethnicity,"Black, Non-Hispanic",59.2,50.9 to 67.1,265,MD
Influenza,States,Maryland,2012,Age,25-34 Years,49.9,44.7 to 55.1,533,MD
Influenza,States,Maryland,2012,Age,>=35 Years,50.5,40.8 to 60.2,167,MD
Influenza,States,Maryland,2020,Age,>=35 Years,69.6,62.2 to 76.4,290,MD
Influenza,States,Maryland,2020,Age,25-34 Years,74.6,69.8 to 79.0,551,MD
Influenza,States,Maryland,2020,Age,18-24 Years,58.3,46.4 to 69.5,130,MD
Influenza,States,Maryland,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",40.2,29.5 to 51.6,114,MD
Influenza,States,Maryland,2012,Race and Ethnicity,"White, Non-Hispanic",51.4,45.5 to 57.3,394,MD
Influenza,States,Maryland,2020,Race and Ethnicity,"White, Non-Hispanic",74.6,68.5 to 80.1,383,MD
Influenza,States,Maryland,2012,Age,>=18 Years,47.9,43.9 to 51.9,906,MD
Influenza,States,Maryland,2012,Age,18-24 Years,41.0,32.8 to 49.6,206,MD
Influenza,States,Maryland,2020,Age,>=18 Years,70.5,66.6 to 74.1,971,MD
Influenza,States,Maryland,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",82.6,71.8 to 90.6,119,MD
Influenza,States,Maryland,2020,Race and Ethnicity,Hispanic,71.3,63.0 to 78.7,203,MD
Tdap,States,New York,2016,Race and Ethnicity,"White, Non-Hispanic",58.2,53.0 to 63.3,408,NY
Tdap,States,New York,2017,Race and Ethnicity,"White, Non-Hispanic",52.5,47.0 to 58.0,365,NY
Tdap,States,New York,2015,Race and Ethnicity,"White, Non-Hispanic",58.1,52.7 to 63.4,382,NY
Tdap,States,New York,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",75.7,68.6 to 81.9,212,NY
Tdap,States,New York,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",72.2,65.0 to 78.6,203,NY
Tdap,States,New York,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",71.5,64.2 to 78.1,235,NY
Tdap,States,New York,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",72.6,64.7 to 79.6,213,NY
Tdap,States,New York,2020,Race and Ethnicity,Hispanic,71.4,64.9 to 77.3,287,NY
Tdap,States,New York,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",57.1,49.5 to 64.4,208,NY
Tdap,States,New York,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",63.5,55.4 to 71.1,178,NY
Tdap,States,New York,2016,Race and Ethnicity,Hispanic,69.3,63.8 to 74.5,345,NY
Tdap,States,New York,2017,Race and Ethnicity,Hispanic,67.8,61.5 to 73.6,290,NY
Tdap,States,New York,2018,Race and Ethnicity,Hispanic,71.0,64.9 to 76.6,307,NY
Tdap,States,New York,2019,Race and Ethnicity,Hispanic,73.1,67.1 to 78.6,299,NY
Tdap,States,New York,2019,Race and Ethnicity,"Black, Non-Hispanic",69.6,61.0 to 77.3,184,NY
Tdap,States,New York,2015,Race and Ethnicity,"Black, Non-Hispanic",57.8,49.9 to 65.4,207,NY
Tdap,States,New York,2020,Race and Ethnicity,"Black, Non-Hispanic",60.4,51.1 to 69.2,190,NY
Tdap,States,New York,2015,Race and Ethnicity,Hispanic,65.1,59.1 to 70.8,314,NY
Tdap,States,New York,2018,Race and Ethnicity,"Black, Non-Hispanic",63.5,55.4 to 71.1,350,NY
Tdap,States,New York,2017,Race and Ethnicity,"Black, Non-Hispanic",58.6,50.8 to 66.1,208,NY
Tdap,States,New York,2016,Age,25-34 Years,59.6,55.5 to 63.6,667,NY
Tdap,States,New York,2018,Age,25-34 Years,70.7,66.4 to 74.7,692,NY
Tdap,States,New York,2017,Age,25-34 Years,60.1,55.6 to 64.5,565,NY
Tdap,States,New York,2019,Age,25-34 Years,68.7,64.3 to 72.9,597,NY
Tdap,States,New York,2020,Age,25-34 Years,71.7,67.1 to 76.0,587,NY
Tdap,States,New York,2015,Age,25-34 Years,59.8,55.4 to 64.0,600,NY
Tdap,States,New York,2016,Age,>=35 Years,67.1,61.4 to 72.4,343,NY
Tdap,States,New York,2017,Age,>=35 Years,68.3,62.6 to 73.6,344,NY
Tdap,States,New York,2018,Age,>=35 Years,69.6,63.7 to 75.1,394,NY
Tdap,States,New York,2019,Age,>=35 Years,68.4,62.6 to 73.8,360,NY
Tdap,States,New York,2016,Race and Ethnicity,"Black, Non-Hispanic",56.0,48.5 to 63.3,230,NY
Tdap,States,New York,2015,Age,>=35 Years,60.8,54.5 to 66.8,298,NY
Tdap,States,New York,2020,Age,>=35 Years,67.8,61.1 to 74.0,318,NY
Tdap,States,New York,2016,Age,>=18 Years,60.8,57.7 to 63.8,1191,NY
Tdap,States,New York,2015,Age,>=18 Years,60.9,57.7 to 64.0,1082,NY
Tdap,States,New York,2018,Age,>=18 Years,67.7,64.5 to 70.8,1266,NY
Tdap,States,New York,2017,Age,>=18 Years,61.5,58.3 to 64.7,1068,NY
Tdap,States,New York,2019,Age,>=18 Years,68.0,64.7 to 71.2,1090,NY
Tdap,States,New York,2020,Age,>=18 Years,67.2,63.6 to 70.6,1022,NY
Tdap,States,New York,2016,Age,18-24 Years,54.8,46.5 to 62.9,181,NY
Tdap,States,New York,2017,Age,18-24 Years,54.4,45.7 to 62.9,159,NY
Tdap,States,New York,2015,Age,18-24 Years,64.6,56.6 to 72.0,184,NY
Tdap,States,New York,2018,Age,18-24 Years,52.7,43.8 to 61.5,180,NY
Tdap,States,New York,2019,Age,18-24 Years,64.4,54.1 to 73.8,133,NY
Tdap,States,New York,2020,Age,18-24 Years,46.7,36.2 to 57.5,117,NY
Tdap,States,New York,2018,Race and Ethnicity,"White, Non-Hispanic",62.7,57.1 to 68.1,396,NY
Tdap,States,New York,2019,Race and Ethnicity,"White, Non-Hispanic",60.6,54.7 to 66.3,366,NY
Tdap,States,New York,2020,Race and Ethnicity,"White, Non-Hispanic",64.0,57.6 to 70.0,331,NY
Influenza,States,New York,2022,Race and Ethnicity,"White, Non-Hispanic",50.0,44.1 to 55.9,371,NY
Influenza,States,New York,2022,Race and Ethnicity,"Black, Non-Hispanic",37.8,30.2 to 45.8,244,NY
Influenza,States,New York,2022,Race and Ethnicity,Hispanic,60.6,54.9 to 66.1,379,NY
Influenza,States,New York,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",66.6,59.1 to 73.5,245,NY
Tdap,States,New York,2022,Race and Ethnicity,"White, Non-Hispanic",59.6,53.4 to 65.6,345,NY
Tdap,States,New York,2022,Race and Ethnicity,"Black, Non-Hispanic",64.1,55.9 to 71.8,228,NY
Tdap,States,New York,2022,Race and Ethnicity,Hispanic,70.7,64.7 to 76.2,320,NY
Tdap,States,New York,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",69.1,61.3 to 76.2,225,NY
Influenza,States,New York,2022,Age,18-24 Years,42.8,33.2 to 52.8,136,NY
Influenza,States,New York,2022,Age,25-34 Years,55.1,50.8 to 59.3,718,NY
Tdap,States,New York,2022,Age,18-24 Years,56.1,45.0 to 66.7,117,NY
Tdap,States,New York,2022,Age,25-34 Years,64.8,60.3 to 69.1,640,NY
Influenza,States,New York,2022,Age,>=18 Years,54.0,50.7 to 57.2,1247,NY
Influenza,States,New York,2022,Age,>=35 Years,57.1,51.2 to 62.8,393,NY
Tdap,States,New York,2022,Age,>=18 Years,65.5,62.1 to 68.8,1123,NY
Tdap,States,New York,2022,Age,>=35 Years,70.9,65.1 to 76.3,366,NY
Influenza,States,New York,2020,Race and Ethnicity,"Black, Non-Hispanic",48.1,39.8 to 56.5,227,NY
Influenza,States,New York,2012,Race and Ethnicity,"Black, Non-Hispanic",26.5,20.1 to 33.7,308,NY
Influenza,States,New York,2012,Race and Ethnicity,Hispanic,41.4,35.6 to 47.4,454,NY
Influenza,States,New York,2020,Age,18-24 Years,58.0,48.6 to 67.0,153,NY
Influenza,States,New York,2020,Age,25-34 Years,67.1,62.7 to 71.3,653,NY
Influenza,States,New York,2020,Age,>=35 Years,64.7,58.3 to 70.7,353,NY
Influenza,States,New York,2012,Age,25-34 Years,37.7,33.4 to 42.1,741,NY
Influenza,States,New York,2012,Age,>=35 Years,45.6,39.2 to 52.2,389,NY
Influenza,States,New York,2020,Race and Ethnicity,"White, Non-Hispanic",65.5,59.5 to 71.2,358,NY
Influenza,States,New York,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",37.6,30.4 to 45.2,253,NY
Influenza,States,New York,2012,Race and Ethnicity,"White, Non-Hispanic",40.8,35.3 to 46.4,420,NY
Influenza,States,New York,2020,Race and Ethnicity,Hispanic,71.1,65.3 to 76.5,341,NY
Influenza,States,New York,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",70.8,63.2 to 77.6,232,NY
Influenza,States,New York,2020,Age,>=18 Years,65.0,61.7 to 68.2,1159,NY
Influenza,States,New York,2012,Age,>=18 Years,37.8,34.7 to 41.0,1436,NY
Influenza,States,New York,2012,Age,18-24 Years,29.5,23.4 to 36.1,306,NY
Influenza,States,Mississippi,2021,Race and Ethnicity,"White, Non-Hispanic",47.3,41.1 to 53.5,366,MS
Influenza,States,Mississippi,2021,Race and Ethnicity,"Black, Non-Hispanic",28.3,22.8 to 34.3,423,MS
Influenza,States,Mississippi,2021,Race and Ethnicity,Hispanic,NR*,NR*,41,MS
Influenza,States,Mississippi,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Tdap,States,Mississippi,2021,Race and Ethnicity,"White, Non-Hispanic",62.6,56.3 to 68.6,344,MS
Tdap,States,Mississippi,2021,Race and Ethnicity,"Black, Non-Hispanic",54.2,47.6 to 60.7,395,MS
Tdap,States,Mississippi,2021,Race and Ethnicity,Hispanic,NR*,NR*,36,MS
Tdap,States,Mississippi,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Influenza,States,Mississippi,2021,Age,>=18 Years,40.0,35.9 to 44.2,852,MS
Influenza,States,Mississippi,2021,Age,18-24 Years,32.1,25.3 to 39.6,287,MS
Influenza,States,Mississippi,2021,Age,25-34 Years,43.2,37.6 to 48.9,465,MS
Influenza,States,Mississippi,2021,Age,>=35 Years,47.0,34.0 to 60.3,100,MS
Tdap,States,Mississippi,2021,Age,>=18 Years,59.9,55.6 to 64.1,795,MS
Tdap,States,Mississippi,2021,Age,18-24 Years,56.9,49.0 to 64.6,266,MS
Tdap,States,Mississippi,2021,Age,25-34 Years,60.5,54.7 to 66.0,439,MS
Tdap,States,Mississippi,2021,Age,>=35 Years,65.9,52.6 to 77.6,90,MS
Tdap,States,Mississippi,2018,Age,25-34 Years,60.1,55.0 to 65.1,559,MS
Tdap,States,Mississippi,2020,Age,25-34 Years,61.5,55.7 to 67.1,462,MS
Tdap,States,Mississippi,2019,Age,25-34 Years,60.8,55.9 to 65.5,604,MS
Tdap,States,Mississippi,2018,Age,>=35 Years,49.9,38.3 to 61.5,116,MS
Tdap,States,Mississippi,2019,Age,>=35 Years,53.5,42.0 to 64.7,137,MS
Tdap,States,Mississippi,2020,Age,>=35 Years,64.3,50.3 to 76.7,98,MS
Tdap,States,Mississippi,2018,Race and Ethnicity,Hispanic,NR*,NR*,31,MS
Tdap,States,Mississippi,2019,Race and Ethnicity,Hispanic,NR*,NR*,NA,MS
Tdap,States,Mississippi,2019,Race and Ethnicity,"Black, Non-Hispanic",50.6,45.1 to 56.1,553,MS
Tdap,States,Mississippi,2020,Race and Ethnicity,"Black, Non-Hispanic",51.8,45.2 to 58.4,444,MS
Tdap,States,Mississippi,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Tdap,States,Mississippi,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Tdap,States,Mississippi,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Tdap,States,Mississippi,2020,Race and Ethnicity,Hispanic,NR*,NR*,NA,MS
Tdap,States,Mississippi,2018,Race and Ethnicity,"Black, Non-Hispanic",49.3,43.5 to 55.1,526,MS
Tdap,States,Mississippi,2018,Age,18-24 Years,50.1,43.5 to 56.7,377,MS
Tdap,States,Mississippi,2019,Age,18-24 Years,54.3,47.8 to 60.7,365,MS
Tdap,States,Mississippi,2020,Age,18-24 Years,53.9,46.0 to 61.6,309,MS
Tdap,States,Mississippi,2018,Age,>=18 Years,55.6,51.8 to 59.4,1052,MS
Tdap,States,Mississippi,2020,Age,>=18 Years,59.2,54.8 to 63.5,869,MS
Tdap,States,Mississippi,2019,Age,>=18 Years,57.9,54.2 to 61.5,1106,MS
Tdap,States,Mississippi,2018,Race and Ethnicity,"White, Non-Hispanic",61.2,55.9 to 66.3,479,MS
Tdap,States,Mississippi,2020,Race and Ethnicity,"White, Non-Hispanic",66.2,60.1 to 71.9,383,MS
Tdap,States,Mississippi,2019,Race and Ethnicity,"White, Non-Hispanic",64.6,59.4 to 69.5,497,MS
Influenza,States,Mississippi,2019,Age,>=18 Years,48.0,44.5 to 51.5,1223,MS
Influenza,States,Mississippi,2019,Age,18-24 Years,40.3,34.4 to 46.4,410,MS
Influenza,States,Mississippi,2019,Age,25-34 Years,52.4,47.7 to 57.1,665,MS
Influenza,States,Mississippi,2019,Age,>=35 Years,50.0,39.0 to 61.0,148,MS
Influenza,States,Mississippi,2019,Race and Ethnicity,"White, Non-Hispanic",56.7,51.6 to 61.7,538,MS
Influenza,States,Mississippi,2019,Race and Ethnicity,"Black, Non-Hispanic",38.4,33.5 to 43.5,627,MS
Influenza,States,Mississippi,2019,Race and Ethnicity,Hispanic,NR*,NR*,31,MS
Influenza,States,Mississippi,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Influenza,States,Mississippi,2018,Age,>=18 Years,45.9,42.3 to 49.5,1163,MS
Influenza,States,Mississippi,2018,Age,18-24 Years,40.5,34.4 to 46.8,419,MS
Influenza,States,Mississippi,2018,Age,25-34 Years,48.8,43.9 to 53.7,617,MS
Influenza,States,Mississippi,2018,Age,>=35 Years,49.3,38.3 to 60.3,127,MS
Influenza,States,Mississippi,2018,Race and Ethnicity,"White, Non-Hispanic",52.1,46.9 to 57.2,522,MS
Influenza,States,Mississippi,2018,Race and Ethnicity,"Black, Non-Hispanic",38.6,33.4 to 44.0,588,MS
Influenza,States,Mississippi,2018,Race and Ethnicity,Hispanic,NR*,NR*,36,MS
Influenza,States,Mississippi,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,MS
Tdap,States,Minnesota,2019,Age,25-34 Years,84.3,80.3 to 87.7,591,MN
Tdap,States,Minnesota,2020,Age,25-34 Years,87.2,82.0 to 91.3,368,MN
Tdap,States,Minnesota,2018,Age,25-34 Years,87.9,85.0 to 90.4,766,MN
Tdap,States,Minnesota,2020,Race and Ethnicity,Hispanic,NR*,NR*,33,MN
Tdap,States,Minnesota,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",81.0,71.6 to 88.3,257,MN
Tdap,States,Minnesota,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",87.6,76.2 to 94.8,223,MN
Tdap,States,Minnesota,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",87.3,80.3 to 92.5,303,MN
Tdap,States,Minnesota,2020,Race and Ethnicity,"Black, Non-Hispanic",76.2,64.6 to 85.5,78,MN
Tdap,States,Minnesota,2019,Race and Ethnicity,"Black, Non-Hispanic",71.1,55.2 to 84.0,134,MN
Tdap,States,Minnesota,2019,Race and Ethnicity,Hispanic,NR*,NR*,54,MN
Tdap,States,Minnesota,2018,Race and Ethnicity,Hispanic,88.7,74.2 to 96.6,45,MN
Tdap,States,Minnesota,2018,Race and Ethnicity,"Black, Non-Hispanic",79.0,70.1 to 86.3,121,MN
Tdap,States,Minnesota,2020,Age,>=35 Years,89.6,78.2 to 96.3,104,MN
Tdap,States,Minnesota,2019,Age,>=35 Years,83.9,76.2 to 89.9,181,MN
Tdap,States,Minnesota,2018,Age,>=35 Years,85.3,78.9 to 90.4,228,MN
Tdap,States,Minnesota,2019,Age,>=18 Years,85.1,82.1 to 87.8,953,MN
Tdap,States,Minnesota,2020,Age,>=18 Years,87.2,83.0 to 90.7,568,MN
Tdap,States,Minnesota,2018,Age,>=18 Years,86.9,84.5 to 89.1,1164,MN
Tdap,States,Minnesota,2020,Age,18-24 Years,83.5,67.7 to 93.6,96,MN
Tdap,States,Minnesota,2019,Age,18-24 Years,89.5,82.5 to 94.4,181,MN
Tdap,States,Minnesota,2018,Age,18-24 Years,83.9,75.7 to 90.2,170,MN
Tdap,States,Minnesota,2019,Race and Ethnicity,"White, Non-Hispanic",86.1,82.6 to 89.1,506,MN
Tdap,States,Minnesota,2020,Race and Ethnicity,"White, Non-Hispanic",87.4,82.1 to 91.6,234,MN
Tdap,States,Minnesota,2018,Race and Ethnicity,"White, Non-Hispanic",87.1,84.2 to 89.6,694,MN
Influenza,States,Minnesota,2020,Age,>=18 Years,68.2,62.7 to 73.3,612,MN
Influenza,States,Minnesota,2012,Age,18-24 Years,59.4,51.0 to 67.4,200,MN
Influenza,States,Minnesota,2012,Age,>=18 Years,66.0,62.5 to 69.4,906,MN
Influenza,States,Minnesota,2020,Age,18-24 Years,NR*,NR*,108,MN
Influenza,States,Minnesota,2020,Age,25-34 Years,68.6,62.0 to 74.7,393,MN
Influenza,States,Minnesota,2020,Age,>=35 Years,72.4,59.4 to 83.1,111,MN
Influenza,States,Minnesota,2012,Age,>=35 Years,72.9,63.8 to 80.8,129,MN
Influenza,States,Minnesota,2012,Age,25-34 Years,66.4,62.1 to 70.5,577,MN
Influenza,States,Minnesota,2020,Race and Ethnicity,"Black, Non-Hispanic",53.8,41.4 to 65.9,92,MN
Influenza,States,Minnesota,2012,Race and Ethnicity,Hispanic,76.0,62.8 to 86.3,63,MN
Influenza,States,Minnesota,2012,Race and Ethnicity,"Black, Non-Hispanic",60.2,48.1 to 71.4,76,MN
Influenza,States,Minnesota,2020,Race and Ethnicity,"White, Non-Hispanic",70.3,63.6 to 76.4,241,MN
Influenza,States,Minnesota,2012,Race and Ethnicity,"White, Non-Hispanic",65.5,61.3 to 69.5,562,MN
Influenza,States,Minnesota,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",64.0,54.3 to 72.9,205,MN
Influenza,States,Minnesota,2020,Race and Ethnicity,Hispanic,NR*,NR*,34,MN
Influenza,States,Minnesota,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",67.7,54.0 to 79.5,245,MN
Influenza,States,Massachusetts,2022,Age,18-24 Years,70.9,60.8 to 79.7,178,MA
Influenza,States,Massachusetts,2022,Age,25-34 Years,74.8,70.4 to 78.8,875,MA
Tdap,States,Massachusetts,2022,Age,18-24 Years,86.1,78.9 to 91.6,162,MA
Tdap,States,Massachusetts,2022,Age,25-34 Years,89.5,86.2 to 92.2,815,MA
Influenza,States,Massachusetts,2022,Age,>=18 Years,75.0,71.8 to 78.0,1480,MA
Influenza,States,Massachusetts,2022,Age,>=35 Years,77.3,71.8 to 82.1,427,MA
Tdap,States,Massachusetts,2022,Age,>=18 Years,89.4,87.1 to 91.4,1381,MA
Tdap,States,Massachusetts,2022,Age,>=35 Years,90.5,86.6 to 93.6,404,MA
Influenza,States,Massachusetts,2022,Race and Ethnicity,"White, Non-Hispanic",75.9,70.5 to 80.8,322,MA
Influenza,States,Massachusetts,2022,Race and Ethnicity,"Black, Non-Hispanic",64.6,58.3 to 70.5,372,MA
Influenza,States,Massachusetts,2022,Race and Ethnicity,Hispanic,72.3,67.5 to 76.8,422,MA
Influenza,States,Massachusetts,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",84.3,80.0 to 88.0,356,MA
Tdap,States,Massachusetts,2022,Race and Ethnicity,"White, Non-Hispanic",91.2,87.3 to 94.2,324,MA
Tdap,States,Massachusetts,2022,Race and Ethnicity,"Black, Non-Hispanic",83.4,79.0 to 87.2,336,MA
Tdap,States,Massachusetts,2022,Race and Ethnicity,Hispanic,84.9,80.5 to 88.6,376,MA
Tdap,States,Massachusetts,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",92.7,89.3 to 95.3,338,MA
Influenza,States,Massachusetts,2021,Age,>=18 Years,78.5,75.4 to 81.4,1291,MA
Influenza,States,Massachusetts,2021,Age,18-24 Years,63.8,52.6 to 74.0,139,MA
Influenza,States,Massachusetts,2021,Age,25-34 Years,80.3,76.4 to 83.8,761,MA
Influenza,States,Massachusetts,2021,Age,>=35 Years,80.1,74.3 to 85.1,391,MA
Tdap,States,Massachusetts,2021,Age,>=18 Years,89.8,87.5 to 91.8,1213,MA
Tdap,States,Massachusetts,2021,Age,18-24 Years,82.1,72.6 to 89.4,120,MA
Tdap,States,Massachusetts,2021,Age,25-34 Years,89.8,86.6 to 92.4,716,MA
Tdap,States,Massachusetts,2021,Age,>=35 Years,92.0,87.9 to 95.0,377,MA
Influenza,States,Massachusetts,2021,Race and Ethnicity,"White, Non-Hispanic",80.8,75.9 to 85.1,341,MA
Influenza,States,Massachusetts,2021,Race and Ethnicity,"Black, Non-Hispanic",69.9,64.0 to 75.4,300,MA
Influenza,States,Massachusetts,2021,Race and Ethnicity,Hispanic,75.9,70.8 to 80.5,354,MA
Influenza,States,Massachusetts,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",81.2,74.3 to 86.9,292,MA
Tdap,States,Massachusetts,2021,Race and Ethnicity,"White, Non-Hispanic",93.7,90.4 to 96.1,331,MA
Tdap,States,Massachusetts,2021,Race and Ethnicity,"Black, Non-Hispanic",78.2,71.4 to 84.0,275,MA
Tdap,States,Massachusetts,2021,Race and Ethnicity,Hispanic,83.1,78.4 to 87.2,321,MA
Tdap,States,Massachusetts,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",94.2,87.2 to 98.0,282,MA
Influenza,States,Massachusetts,2013,Age,18-24 Years,65.6,55.7 to 74.6,229,MA
Influenza,States,Massachusetts,2013,Age,25-34 Years,70.5,65.9 to 74.8,833,MA
Influenza,States,Massachusetts,2013,Age,>=35 Years,76.5,69.3 to 82.7,328,MA
Influenza,States,Massachusetts,2013,Race and Ethnicity,"White, Non-Hispanic",70.6,65.3 to 75.5,358,MA
Influenza,States,Massachusetts,2013,Age,>=18 Years,71.2,67.7 to 74.6,1390,MA
Influenza,States,Massachusetts,2013,Race and Ethnicity,Hispanic,72.8,66.4 to 78.5,327,MA
Influenza,States,Massachusetts,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",75.1,68.4 to 81.0,392,MA
Influenza,States,Massachusetts,2014,Age,>=18 Years,72.1,68.9 to 75.2,1490,MA
Influenza,States,Massachusetts,2014,Age,18-24 Years,59.1,49.9 to 67.8,218,MA
Influenza,States,Massachusetts,2014,Age,25-34 Years,73.0,68.9 to 76.8,923,MA
Influenza,States,Massachusetts,2014,Age,>=35 Years,77.2,70.5 to 83.0,349,MA
Influenza,States,Massachusetts,2014,Race and Ethnicity,"White, Non-Hispanic",71.7,66.7 to 76.4,370,MA
Influenza,States,Massachusetts,2014,Race and Ethnicity,"Black, Non-Hispanic",72.9,67.2 to 78.1,307,MA
